dropoff_latitude|dropoff_longitude|DropOffKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.775784|-73.954758|39838|building|building|Yorkville|Manhattan
40.775787|-73.960846|39839|place|place|Manhattan Community Board 8|Manhattan
40.775787|-73.955132|39840|building|building|Yorkville|Manhattan
40.775791|-73.986107|39841|place|place|Manhattan Community Board 7|Manhattan
40.775791|-73.982269|39842|place|place|Manhattan Community Board 7|Manhattan
40.775791|-73.956131|39843|place|place|Yorkville|Manhattan
40.775791|-73.947121|39844|building|building|Yorkville|Manhattan
40.775791|-73.946922|39845|place|place|Yorkville|Manhattan
40.775791|-73.870987|39846|aeroway|aeroway||Queens
40.775799|-73.982155|39847|place|place|Manhattan Community Board 7|Manhattan
40.775799|-73.956291|39848|place|place|Manhattan Community Board 8|Manhattan
40.775799|-73.950653|39849|place|place|Yorkville|Manhattan
40.775806|-73.956161|39850|place|place|Yorkville|Manhattan
40.77581|-73.952682|39851|building|building|Yorkville|Manhattan
40.775818|-73.982178|39852|place|place|Manhattan Community Board 7|Manhattan
40.775818|-73.958313|39853|place|place|Manhattan Community Board 8|Manhattan
40.775822|-73.990173|39854|building|building|Manhattan Community Board 7|Manhattan
40.775822|-73.985809|39855|place|place|Manhattan Community Board 7|Manhattan
40.775822|-73.976311|39856|building|building|Manhattan Community Board 7|Manhattan
40.775822|-73.962402|39857|building|building|Manhattan Community Board 8|Manhattan
40.775822|-73.958199|39858|place|place|Manhattan Community Board 8|Manhattan
40.775826|-73.962486|39859|building|building|Manhattan Community Board 8|Manhattan
40.775826|-73.960716|39860|place|place|Manhattan Community Board 8|Manhattan
40.775829|-73.96106|39861|place|place|Manhattan Community Board 8|Manhattan
40.775829|-73.954796|39862|building|building|Yorkville|Manhattan
40.775833|-73.986839|39863|place|place|Manhattan Community Board 7|Manhattan
40.775833|-73.976265|39864|building|building|Manhattan Community Board 7|Manhattan
40.775833|-73.97625|39865|building|building|Manhattan Community Board 7|Manhattan
40.775833|-73.956352|39866|building|building|Manhattan Community Board 8|Manhattan
40.775833|-73.95623|39867|building|building|Manhattan Community Board 8|Manhattan
40.775833|-73.953377|39868|building|building|Yorkville|Manhattan
40.775837|-73.983063|39869|building|building|Manhattan Community Board 7|Manhattan
40.775837|-73.982307|39870|place|place|Manhattan Community Board 7|Manhattan
40.775837|-73.956947|39871|place|place|Manhattan Community Board 8|Manhattan
40.775841|-73.976234|39872|building|building|Manhattan Community Board 7|Manhattan
40.775841|-73.950195|39873|place|place|Yorkville|Manhattan
40.775841|-73.95015|39874|place|place|Yorkville|Manhattan
40.775841|-73.920364|39875|building|building||Queens
40.775845|-73.956085|39876|building|building|Yorkville|Manhattan
40.775848|-73.982208|39877|place|place|Manhattan Community Board 7|Manhattan
40.775848|-73.955803|39878|building|building|Yorkville|Manhattan
40.775852|-73.982277|39879|place|place|Manhattan Community Board 7|Manhattan
40.775852|-73.979958|39880|building|building|Manhattan Community Board 7|Manhattan
40.775856|-73.956291|39881|building|building|Manhattan Community Board 8|Manhattan
40.775856|-73.953011|39882|place|place|Yorkville|Manhattan
40.775856|-73.94709|39883|place|place|Yorkville|Manhattan
40.775864|-73.982338|39884|building|building|Manhattan Community Board 7|Manhattan
40.775864|-73.976173|39885|building|building|Manhattan Community Board 7|Manhattan
40.775864|-73.960793|39886|place|place|Manhattan Community Board 8|Manhattan
40.775864|-73.950089|39887|place|place|Yorkville|Manhattan
40.775867|-73.976227|39888|building|building|Manhattan Community Board 7|Manhattan
40.775867|-73.960938|39889|building|building|Manhattan Community Board 8|Manhattan
40.775871|-73.98687|39890|place|place|Manhattan Community Board 7|Manhattan
40.775871|-73.960625|39891|place|place|Manhattan Community Board 8|Manhattan
40.775871|-73.9562|39892|building|building|Manhattan Community Board 8|Manhattan
40.775871|-73.947136|39893|building|building|Yorkville|Manhattan
40.775875|-73.983719|39894|highway|road|Manhattan Community Board 7|Manhattan
40.775875|-73.962509|39895|building|building|Manhattan Community Board 8|Manhattan
40.775875|-73.952721|39896|place|place|Yorkville|Manhattan
40.775879|-73.98233|39897|place|place|Manhattan Community Board 7|Manhattan
40.775879|-73.977226|39898|building|building|Manhattan Community Board 7|Manhattan
40.775879|-73.956406|39899|building|building|Manhattan Community Board 8|Manhattan
40.775879|-73.954948|39900|building|building|Yorkville|Manhattan
40.775879|-73.949776|39901|place|place|Yorkville|Manhattan
40.775883|-73.989807|39902|building|building|Manhattan Community Board 7|Manhattan
40.775883|-73.95266|39903|place|place|Yorkville|Manhattan
40.775887|-73.986794|39904|highway|road|Lincoln Towers|Manhattan
40.775887|-73.956207|39905|building|building|Manhattan Community Board 8|Manhattan
40.775887|-73.955063|39906|building|building|Yorkville|Manhattan
40.77589|-73.95079|39907|building|building|Yorkville|Manhattan
40.77589|-73.947647|39908|place|place|Yorkville|Manhattan
40.775898|-73.981216|39909|building|building|Manhattan Community Board 7|Manhattan
40.775898|-73.976089|39910|amenity|amenity||Manhattan
40.775898|-73.955147|39911|building|building|Yorkville|Manhattan
40.775898|-73.954849|39912|building|building|Yorkville|Manhattan
40.775898|-73.950935|39913|building|building|Yorkville|Manhattan
40.775898|-73.950111|39914|place|place|Yorkville|Manhattan
40.775902|-73.976105|39915|amenity|amenity||Manhattan
40.775902|-73.950874|39916|building|building|Yorkville|Manhattan
40.775906|-73.976196|39917|building|building|Manhattan Community Board 7|Manhattan
40.775909|-73.947632|39918|place|place|Yorkville|Manhattan
40.775909|-73.911026|39919|shop|shop|Steinway|Queens
40.775913|-73.987206|39920|place|place|Manhattan Community Board 7|Manhattan
40.775913|-73.983566|39921|place|place|Manhattan Community Board 7|Manhattan
40.775913|-73.979942|39922|shop|shop|Manhattan Community Board 7|Manhattan
40.775917|-73.987144|39923|highway|road|Manhattan Community Board 7|Manhattan
40.775917|-73.981125|39924|building|building|Manhattan Community Board 7|Manhattan
40.775917|-73.955658|39925|place|place|Yorkville|Manhattan
40.775921|-73.964478|39926|place|place|Manhattan Community Board 8|Manhattan
40.775928|-73.955933|39927|building|building|Yorkville|Manhattan
40.775932|-73.976295|39928|railway|railway|Manhattan Community Board 7|Manhattan
40.775932|-73.962578|39929|building|building|Manhattan Community Board 8|Manhattan
40.775932|-73.950111|39930|place|place|Yorkville|Manhattan
40.775936|-73.962311|39931|building|building|Manhattan Community Board 8|Manhattan
40.775936|-73.955963|39932|building|building|Yorkville|Manhattan
40.775936|-73.910461|39933|highway|highway|Steinway|Queens
40.775944|-73.983627|39934|building|building|Manhattan Community Board 7|Manhattan
40.775944|-73.9813|39935|building|building|Manhattan Community Board 7|Manhattan
40.775944|-73.977287|39936|building|building|Manhattan Community Board 7|Manhattan
40.775948|-73.989738|39937|building|building|Manhattan Community Board 7|Manhattan
40.775948|-73.986885|39938|highway|road|Lincoln Towers|Manhattan
40.775948|-73.980042|39939|shop|shop|Manhattan Community Board 7|Manhattan
40.775948|-73.958092|39940|place|place|Manhattan Community Board 8|Manhattan
40.775951|-73.962349|39941|building|building|Manhattan Community Board 8|Manhattan
40.775955|-73.947273|39942|building|building|Yorkville|Manhattan
40.775963|-73.97966|39943|place|place|Manhattan Community Board 7|Manhattan
40.775963|-73.976166|39944|highway|highway|Manhattan Community Board 7|Manhattan
40.775963|-73.949951|39945|place|place|Yorkville|Manhattan
40.775967|-73.976181|39946|highway|highway|Manhattan Community Board 7|Manhattan
40.77597|-73.977364|39947|building|building|Manhattan Community Board 7|Manhattan
40.77597|-73.956123|39948|building|building|Manhattan Community Board 8|Manhattan
40.775978|-73.960258|39949|place|place|Manhattan Community Board 8|Manhattan
40.775978|-73.9505|39950|building|building|Yorkville|Manhattan
40.775982|-73.96106|39951|building|building|Manhattan Community Board 8|Manhattan
40.775982|-73.958595|39952|building|building|Manhattan Community Board 8|Manhattan
40.775986|-73.949852|39953|amenity|amenity|Yorkville|Manhattan
40.77599|-73.957207|39954|building|building|Manhattan Community Board 8|Manhattan
40.775993|-73.981537|39955|place|place|Manhattan Community Board 7|Manhattan
40.775993|-73.981339|39956|building|building|Manhattan Community Board 7|Manhattan
40.776001|-73.987114|39957|place|place|Manhattan Community Board 7|Manhattan
40.776001|-73.979942|39958|shop|shop|Manhattan Community Board 7|Manhattan
40.776001|-73.976242|39959|railway|railway|Manhattan Community Board 7|Manhattan
40.776005|-73.979874|39960|shop|shop|Manhattan Community Board 7|Manhattan
40.776009|-73.987137|39961|place|place|Manhattan Community Board 7|Manhattan
40.776009|-73.979874|39962|shop|shop|Manhattan Community Board 7|Manhattan
40.776009|-73.947113|39963|place|place|Yorkville|Manhattan
40.776012|-73.979828|39964|building|building|Manhattan Community Board 7|Manhattan
40.776012|-73.976028|39965|amenity|amenity||Manhattan
40.776012|-73.95327|39966|place|place|Yorkville|Manhattan
40.776016|-73.987007|39967|highway|road|Lincoln Towers|Manhattan
40.776016|-73.960205|39968|place|place|Manhattan Community Board 8|Manhattan
40.776016|-73.960075|39969|place|place|Manhattan Community Board 8|Manhattan
40.776016|-73.953201|39970|place|place|Yorkville|Manhattan
40.776016|-73.947395|39971|place|place|Yorkville|Manhattan
40.77602|-73.944016|39972|building|building|Yorkville|Manhattan
40.776024|-73.955986|39973|place|place|Yorkville|Manhattan
40.776028|-73.956207|39974|building|building|Manhattan Community Board 8|Manhattan
40.776031|-73.955467|39975|building|building|Yorkville|Manhattan
40.776035|-73.981209|39976|building|building|Manhattan Community Board 7|Manhattan
40.776039|-73.987091|39977|highway|road|Lincoln Towers|Manhattan
40.776039|-73.979866|39978|shop|shop|Manhattan Community Board 7|Manhattan
40.776039|-73.950127|39979|amenity|amenity|Yorkville|Manhattan
40.776043|-73.982437|39980|building|building|Manhattan Community Board 7|Manhattan
40.776043|-73.976173|39981|railway|railway|Manhattan Community Board 7|Manhattan
40.776043|-73.960381|39982|place|place|Manhattan Community Board 8|Manhattan
40.776043|-73.9533|39983|place|place|Yorkville|Manhattan
40.776047|-73.987198|39984|building|building|Manhattan Community Board 7|Manhattan
40.776047|-73.955917|39985|place|place|Yorkville|Manhattan
40.776047|-73.955894|39986|place|place|Yorkville|Manhattan
40.776051|-73.98716|39987|highway|road|Lincoln Towers|Manhattan
40.776051|-73.986954|39988|highway|road|Lincoln Towers|Manhattan
40.776051|-73.976067|39989|amenity|amenity|Manhattan Community Board 7|Manhattan
40.776051|-73.962524|39990|building|building|Manhattan Community Board 8|Manhattan
40.776051|-73.947403|39991|building|building|Yorkville|Manhattan
40.776051|-73.943985|39992|building|building|Yorkville|Manhattan
40.77607|-73.947289|39993|building|building|Yorkville|Manhattan
40.776073|-73.949585|39994|place|place|Yorkville|Manhattan
40.776077|-73.949806|39995|place|place|Yorkville|Manhattan
40.776081|-73.989746|39996|building|building|Manhattan Community Board 7|Manhattan
40.776081|-73.979622|39997|place|place|Manhattan Community Board 7|Manhattan
40.776089|-73.983452|39998|amenity|amenity|Manhattan Community Board 7|Manhattan
40.776089|-73.976204|39999|railway|railway|Manhattan Community Board 7|Manhattan
40.776089|-73.97599|40000|amenity|amenity|Manhattan Community Board 7|Manhattan
40.776089|-73.949966|40001|amenity|amenity|Yorkville|Manhattan
40.776089|-73.947502|40002|building|building|Yorkville|Manhattan
40.776093|-73.98159|40003|building|building|Manhattan Community Board 7|Manhattan
40.776096|-73.97599|40004|amenity|amenity|Manhattan Community Board 7|Manhattan
40.776096|-73.956024|40005|building|building|Manhattan Community Board 8|Manhattan
40.776096|-73.950089|40006|amenity|amenity|Yorkville|Manhattan
40.7761|-73.987083|40007|highway|road|Lincoln Towers|Manhattan
40.7761|-73.982048|40008|place|place|Manhattan Community Board 7|Manhattan
40.7761|-73.964317|40009|building|building|Manhattan Community Board 8|Manhattan
40.776104|-73.960014|40010|place|place|Manhattan Community Board 8|Manhattan
40.776104|-73.958084|40011|place|place|Manhattan Community Board 8|Manhattan
40.776108|-73.987282|40012|highway|road|Lincoln Towers|Manhattan
40.776108|-73.981529|40013|building|building|Manhattan Community Board 7|Manhattan
40.776108|-73.95359|40014|building|building|Yorkville|Manhattan
40.776108|-73.95063|40015|building|building|Yorkville|Manhattan
40.776108|-73.947357|40016|building|building|Yorkville|Manhattan
40.776112|-73.98185|40017|place|place|Manhattan Community Board 7|Manhattan
40.776112|-73.97612|40018|railway|railway|Manhattan Community Board 7|Manhattan
40.776112|-73.953186|40019|building|building|Yorkville|Manhattan
40.776112|-73.947365|40020|building|building|Yorkville|Manhattan
40.776115|-73.96225|40021|place|place|Manhattan Community Board 8|Manhattan
40.776115|-73.956055|40022|building|building|Manhattan Community Board 8|Manhattan
40.776119|-73.947876|40023|place|place|Yorkville|Manhattan
40.776119|-73.947655|40024|building|building|Yorkville|Manhattan
40.776123|-73.953468|40025|building|building|Yorkville|Manhattan
40.776127|-73.991203|40026|leisure|leisure|Manhattan Community Board 7|Manhattan
40.776127|-73.987122|40027|building|building|Manhattan Community Board 7|Manhattan
40.776127|-73.981667|40028|building|building|Manhattan Community Board 7|Manhattan
40.776127|-73.975899|40029|highway|road||Manhattan
40.776127|-73.961655|40030|amenity|amenity|Manhattan Community Board 8|Manhattan
40.776127|-73.947678|40031|building|building|Yorkville|Manhattan
40.776127|-73.947571|40032|building|building|Yorkville|Manhattan
40.776131|-73.976013|40033|amenity|amenity|Manhattan Community Board 7|Manhattan
40.776131|-73.961952|40034|place|place|Manhattan Community Board 8|Manhattan
40.776142|-73.987518|40035|building|building|Manhattan Community Board 7|Manhattan
