pickup_latitude|pickup_longitude|PickUpKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.761074|-73.981537|29079|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761074|-73.969704|29080|building|building|Midtown East|Manhattan
40.761078|-73.999008|29081|place|place|Hell's Kitchen|Manhattan
40.761078|-73.98838|29082|building|building|Hell's Kitchen|Manhattan
40.761078|-73.969009|29083|place|place|Midtown East|Manhattan
40.761078|-73.967094|29084|amenity|amenity|Midtown East|Manhattan
40.761082|-73.978439|29085|highway|road|Manhattan Community Board 5|Manhattan
40.761082|-73.970535|29086|building|building|Midtown East|Manhattan
40.761082|-73.968918|29087|place|place|Midtown East|Manhattan
40.761086|-73.998909|29088|place|place|Hell's Kitchen|Manhattan
40.761086|-73.998817|29089|shop|shop|Hell's Kitchen|Manhattan
40.761086|-73.990791|29090|building|building|Hell's Kitchen|Manhattan
40.761086|-73.987251|29091|place|place|Hell's Kitchen|Manhattan
40.761086|-73.985474|29092|building|building|Hell's Kitchen|Manhattan
40.761086|-73.967094|29093|amenity|amenity|Midtown East|Manhattan
40.761089|-73.990753|29094|building|building|Hell's Kitchen|Manhattan
40.761089|-73.99073|29095|building|building|Hell's Kitchen|Manhattan
40.761089|-73.987221|29096|amenity|amenity|Hell's Kitchen|Manhattan
40.761089|-73.973618|29097|building|building|Midtown East|Manhattan
40.761093|-73.991112|29098|place|place|Hell's Kitchen|Manhattan
40.761093|-73.990639|29099|building|building|Hell's Kitchen|Manhattan
40.761097|-73.967094|29100|amenity|amenity|Midtown East|Manhattan
40.761101|-73.980385|29101|building|building|Manhattan Community Board 5|Manhattan
40.761101|-73.969131|29102|amenity|amenity|Midtown East|Manhattan
40.761105|-73.998894|29103|place|place|Hell's Kitchen|Manhattan
40.761108|-73.987244|29104|amenity|amenity|Hell's Kitchen|Manhattan
40.761112|-73.998894|29105|place|place|Hell's Kitchen|Manhattan
40.761112|-73.997398|29106|building|building|Hell's Kitchen|Manhattan
40.761112|-73.966934|29107|place|place|Midtown East|Manhattan
40.761116|-73.98687|29108|railway|railway|Hell's Kitchen|Manhattan
40.761116|-73.967316|29109|place|place|Midtown East|Manhattan
40.761116|-73.96402|29110|highway|road|Manhattan Community Board 8|Manhattan
40.76112|-73.999092|29111|building|building|Hell's Kitchen|Manhattan
40.76112|-73.969398|29112|building|building|Midtown East|Manhattan
40.76112|-73.958961|29113|leisure|leisure|Manhattan Community Board 8|Manhattan
40.761124|-73.991966|29114|building|building|Hell's Kitchen|Manhattan
40.761124|-73.987|29115|tourism|tourism|Hell's Kitchen|Manhattan
40.761124|-73.985237|29116|amenity|amenity|Hell's Kitchen|Manhattan
40.761124|-73.979408|29117|highway|road|Manhattan Community Board 5|Manhattan
40.761124|-73.977074|29118|building|building|Manhattan Community Board 5|Manhattan
40.761127|-73.986023|29119|tourism|tourism|Hell's Kitchen|Manhattan
40.761127|-73.969543|29120|building|building|Midtown East|Manhattan
40.761127|-73.969002|29121|building|building|Midtown East|Manhattan
40.761131|-73.990662|29122|building|building|Hell's Kitchen|Manhattan
40.761131|-73.986862|29123|railway|railway|Hell's Kitchen|Manhattan
40.761131|-73.978691|29124|building|building|Manhattan Community Board 5|Manhattan
40.761131|-73.975906|29125|building|building|Manhattan Community Board 5|Manhattan
40.761131|-73.967094|29126|amenity|amenity|Midtown East|Manhattan
40.761135|-73.990723|29127|building|building|Hell's Kitchen|Manhattan
40.761135|-73.9869|29128|tourism|tourism|Hell's Kitchen|Manhattan
40.761139|-73.999367|29129|building|building|Hell's Kitchen|Manhattan
40.761139|-73.986237|29130|building|building|Hell's Kitchen|Manhattan
40.761139|-73.978828|29131|building|building|Manhattan Community Board 5|Manhattan
40.761139|-73.977325|29132|building|building|Manhattan Community Board 5|Manhattan
40.761139|-73.966682|29133|building|building|Midtown East|Manhattan
40.761139|-73.923576|29134|building|building||Queens
40.761143|-73.998497|29135|building|building|Hell's Kitchen|Manhattan
40.761143|-73.986771|29136|railway|railway|Hell's Kitchen|Manhattan
40.761143|-73.983246|29137|amenity|amenity|Manhattan Community Board 5|Manhattan
40.761143|-73.981537|29138|amenity|amenity|Manhattan Community Board 5|Manhattan
40.761143|-73.930603|29139|amenity|amenity|Ravenswood|Queens
40.761147|-73.990776|29140|building|building|Hell's Kitchen|Manhattan
40.761147|-73.98278|29141|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761147|-73.97863|29142|building|building|Manhattan Community Board 5|Manhattan
40.761147|-73.961571|29143|building|building|Manhattan Community Board 8|Manhattan
40.76115|-73.999969|29144|building|building|Hell's Kitchen|Manhattan
40.76115|-73.994003|29145|building|building|Hell's Kitchen|Manhattan
40.76115|-73.987007|29146|tourism|tourism|Hell's Kitchen|Manhattan
40.76115|-73.985687|29147|amenity|amenity|Hell's Kitchen|Manhattan
40.76115|-73.980591|29148|building|building|Manhattan Community Board 5|Manhattan
40.761158|-73.986732|29149|tourism|tourism|Hell's Kitchen|Manhattan
40.761158|-73.981407|29150|place|place|Manhattan Community Board 5|Manhattan
40.761158|-73.923599|29151|building|building||Queens
40.761162|-73.983505|29152|highway|highway|Manhattan Community Board 5|Manhattan
40.761166|-73.999733|29153|building|building|Hell's Kitchen|Manhattan
40.761166|-73.987015|29154|railway|railway|Hell's Kitchen|Manhattan
40.761166|-73.986832|29155|railway|railway|Hell's Kitchen|Manhattan
40.761166|-73.98613|29156|building|building|Hell's Kitchen|Manhattan
40.761166|-73.969345|29157|building|building|Midtown East|Manhattan
40.761166|-73.958481|29158|building|building|Manhattan Community Board 8|Manhattan
40.761169|-73.960831|29159|highway|road|Lenox Hill|Manhattan
40.761173|-73.986229|29160|building|building|Hell's Kitchen|Manhattan
40.761173|-73.979553|29161|building|building|Manhattan Community Board 5|Manhattan
40.761173|-73.975555|29162|building|building|Manhattan Community Board 5|Manhattan
40.761177|-74.000099|29163|building|building|Hell's Kitchen|Manhattan
40.761177|-73.963959|29164|highway|road|Manhattan Community Board 8|Manhattan
40.761181|-73.990791|29165|building|building|Hell's Kitchen|Manhattan
40.761181|-73.987091|29166|shop|shop|Hell's Kitchen|Manhattan
40.761181|-73.986862|29167|railway|railway|Hell's Kitchen|Manhattan
40.761181|-73.973167|29168|building|building|Midtown East|Manhattan
40.761181|-73.969017|29169|amenity|amenity|Midtown East|Manhattan
40.761185|-73.999748|29170|building|building|Hell's Kitchen|Manhattan
40.761185|-73.975967|29171|building|building|Manhattan Community Board 5|Manhattan
40.761189|-73.98674|29172|railway|railway|Hell's Kitchen|Manhattan
40.761189|-73.986526|29173|tourism|tourism|Hell's Kitchen|Manhattan
40.761189|-73.969025|29174|amenity|amenity|Midtown East|Manhattan
40.761192|-73.985771|29175|amenity|amenity|Hell's Kitchen|Manhattan
40.761192|-73.979347|29176|highway|road|Manhattan Community Board 5|Manhattan
40.761192|-73.971352|29177|building|building|Midtown East|Manhattan
40.761196|-73.99984|29178|building|building|Hell's Kitchen|Manhattan
40.761196|-73.997398|29179|building|building|Hell's Kitchen|Manhattan
40.761196|-73.99054|29180|building|building|Hell's Kitchen|Manhattan
40.761196|-73.977654|29181|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761196|-73.966949|29182|place|place|Midtown East|Manhattan
40.761196|-73.966438|29183|building|building|Midtown East|Manhattan
40.761196|-73.965553|29184|building|building|Manhattan Community Board 8|Manhattan
40.761204|-73.999649|29185|building|building|Hell's Kitchen|Manhattan
40.761204|-73.999413|29186|building|building|Hell's Kitchen|Manhattan
40.761204|-73.978943|29187|building|building|Manhattan Community Board 5|Manhattan
40.761208|-73.994209|29188|amenity|amenity|Hell's Kitchen|Manhattan
40.761208|-73.987068|29189|building|building|Hell's Kitchen|Manhattan
40.761208|-73.987061|29190|building|building|Hell's Kitchen|Manhattan
40.761208|-73.969467|29191|building|building|Midtown East|Manhattan
40.761208|-73.963905|29192|highway|road|Manhattan Community Board 8|Manhattan
40.761208|-73.957771|29193|place|place|Manhattan Community Board 8|Manhattan
40.761211|-73.999023|29194|building|building|Hell's Kitchen|Manhattan
40.761211|-73.983337|29195|highway|highway|Manhattan Community Board 5|Manhattan
40.761215|-73.988197|29196|office|office|Hell's Kitchen|Manhattan
40.761215|-73.966896|29197|place|place|Midtown East|Manhattan
40.761215|-73.963966|29198|highway|road|Manhattan Community Board 8|Manhattan
40.761219|-73.980766|29199|building|building|Manhattan Community Board 5|Manhattan
40.761219|-73.969299|29200|building|building|Midtown East|Manhattan
40.761223|-73.999962|29201|building|building|Hell's Kitchen|Manhattan
40.761223|-73.991325|29202|building|building|Hell's Kitchen|Manhattan
40.761223|-73.981842|29203|place|place|Manhattan Community Board 5|Manhattan
40.761223|-73.977242|29204|building|building|Manhattan Community Board 5|Manhattan
40.761223|-73.957993|29205|place|place|Manhattan Community Board 8|Manhattan
40.761227|-73.986755|29206|railway|railway|Hell's Kitchen|Manhattan
40.761227|-73.975594|29207|place|place|Manhattan Community Board 5|Manhattan
40.761227|-73.97451|29208|amenity|amenity|Midtown East|Manhattan
40.761227|-73.970428|29209|building|building|Midtown East|Manhattan
40.76123|-73.986839|29210|tourism|tourism|Hell's Kitchen|Manhattan
40.761234|-73.980171|29211|building|building|Manhattan Community Board 5|Manhattan
40.761238|-73.998634|29212|building|building|Hell's Kitchen|Manhattan
40.761238|-73.994331|29213|amenity|amenity|Hell's Kitchen|Manhattan
40.761238|-73.98214|29214|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761238|-73.97599|29215|building|building|Manhattan Community Board 5|Manhattan
40.761242|-73.983795|29216|place|place|Hell's Kitchen|Manhattan
40.761242|-73.978844|29217|building|building|Manhattan Community Board 5|Manhattan
40.761242|-73.969559|29218|building|building|Midtown East|Manhattan
40.761242|-73.964035|29219|aerialway|aerialway|Manhattan Community Board 8|Manhattan
40.761246|-73.999702|29220|building|building|Hell's Kitchen|Manhattan
40.761246|-73.9991|29221|building|building|Hell's Kitchen|Manhattan
40.761246|-73.985748|29222|amenity|amenity|Hell's Kitchen|Manhattan
40.761246|-73.966621|29223|building|building|Midtown East|Manhattan
40.761246|-73.930519|29224|amenity|amenity|Ravenswood|Queens
40.76125|-73.986916|29225|railway|railway|Hell's Kitchen|Manhattan
40.76125|-73.986809|29226|railway|railway|Hell's Kitchen|Manhattan
40.76125|-73.963753|29227|place|place|Lenox Hill|Manhattan
40.761253|-73.987267|29228|place|place|Hell's Kitchen|Manhattan
40.761253|-73.986809|29229|railway|railway|Hell's Kitchen|Manhattan
40.761253|-73.977669|29230|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761253|-73.963631|29231|amenity|amenity|Lenox Hill|Manhattan
40.761253|-73.957672|29232|highway|highway|Manhattan Community Board 8|Manhattan
40.761257|-73.98494|29233|amenity|amenity|Hell's Kitchen|Manhattan
40.761257|-73.983688|29234|shop|shop|Manhattan Community Board 5|Manhattan
40.761261|-73.999443|29235|building|building|Hell's Kitchen|Manhattan
40.761261|-73.987045|29236|building|building|Hell's Kitchen|Manhattan
40.761261|-73.98156|29237|building|building|Manhattan Community Board 5|Manhattan
40.761261|-73.978325|29238|highway|road|Manhattan Community Board 5|Manhattan
40.761265|-73.9869|29239|tourism|tourism|Hell's Kitchen|Manhattan
40.761265|-73.967789|29240|place|place|Midtown East|Manhattan
40.761272|-73.98365|29241|shop|shop|Manhattan Community Board 5|Manhattan
40.761272|-73.980164|29242|building|building|Manhattan Community Board 5|Manhattan
40.761272|-73.969551|29243|building|building|Midtown East|Manhattan
40.761276|-74.00045|29244|building|building|Hell's Kitchen|Manhattan
40.761276|-73.998665|29245|building|building|Hell's Kitchen|Manhattan
40.761276|-73.980949|29246|building|building|Manhattan Community Board 5|Manhattan
40.761276|-73.969551|29247|building|building|Midtown East|Manhattan
40.761276|-73.967163|29248|amenity|amenity|Midtown East|Manhattan
40.761276|-73.967064|29249|amenity|amenity|Midtown East|Manhattan
40.76128|-73.998932|29250|leisure|leisure|Hell's Kitchen|Manhattan
40.76128|-73.980438|29251|building|building|Manhattan Community Board 5|Manhattan
40.76128|-73.970299|29252|building|building|Midtown East|Manhattan
40.761284|-73.969276|29253|building|building|Midtown East|Manhattan
40.761284|-73.966599|29254|building|building|Midtown East|Manhattan
40.761288|-73.985008|29255|amenity|amenity|Hell's Kitchen|Manhattan
40.761288|-73.978424|29256|building|building|Manhattan Community Board 5|Manhattan
40.761288|-73.9767|29257|building|building|Manhattan Community Board 5|Manhattan
40.761288|-73.963989|29258|aerialway|aerialway|Manhattan Community Board 8|Manhattan
40.761292|-73.997498|29259|building|building|Hell's Kitchen|Manhattan
40.761292|-73.993141|29260|building|building|Hell's Kitchen|Manhattan
40.761292|-73.986885|29261|railway|railway|Hell's Kitchen|Manhattan
40.761292|-73.97699|29262|building|building|Manhattan Community Board 5|Manhattan
40.761292|-73.923882|29263|tourism|tourism||Queens
40.761295|-73.988098|29264|office|office|Hell's Kitchen|Manhattan
40.761295|-73.969505|29265|building|building|Midtown East|Manhattan
40.761295|-73.968979|29266|building|building|Midtown East|Manhattan
40.761295|-73.960632|29267|amenity|amenity|Manhattan Community Board 8|Manhattan
40.761299|-73.982368|29268|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761299|-73.964149|29269|aerialway|aerialway|Manhattan Community Board 8|Manhattan
40.761303|-73.999397|29270|building|building|Hell's Kitchen|Manhattan
40.761303|-73.979881|29271|amenity|amenity|Manhattan Community Board 5|Manhattan
40.761303|-73.967087|29272|amenity|amenity|Midtown East|Manhattan
40.761303|-73.960579|29273|amenity|amenity|Manhattan Community Board 8|Manhattan
40.761307|-73.9935|29274|building|building|Hell's Kitchen|Manhattan
40.761307|-73.979706|29275|highway|road|Theater District|Manhattan
40.761307|-73.960655|29276|highway|road|Lenox Hill|Manhattan
40.761307|-73.923958|29277|tourism|tourism||Queens
40.761311|-73.986969|29278|railway|railway|Hell's Kitchen|Manhattan
40.761311|-73.979897|29279|highway|road|Theater District|Manhattan
40.761311|-73.964149|29280|aerialway|aerialway|Manhattan Community Board 8|Manhattan
40.761318|-73.997726|29281|building|building|Hell's Kitchen|Manhattan
40.761318|-73.985481|29282|building|building|Hell's Kitchen|Manhattan
40.761318|-73.979248|29283|highway|road|Manhattan Community Board 5|Manhattan
40.761318|-73.977798|29284|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761318|-73.975945|29285|building|building|Manhattan Community Board 5|Manhattan
40.761318|-73.974289|29286|tourism|tourism|Midtown East|Manhattan
40.761318|-73.973587|29287|building|building|Midtown East|Manhattan
40.761318|-73.964134|29288|aerialway|aerialway|Manhattan Community Board 8|Manhattan
40.761318|-73.963676|29289|building|building|Lenox Hill|Manhattan
40.761318|-73.960701|29290|highway|road|Lenox Hill|Manhattan
40.761322|-73.983406|29291|amenity|amenity|Manhattan Community Board 5|Manhattan
40.761322|-73.969452|29292|building|building|Midtown East|Manhattan
40.761322|-73.962578|29293|highway|road|Lenox Hill|Manhattan
40.761322|-73.960373|29294|building|building|Manhattan Community Board 8|Manhattan
40.761326|-73.982887|29295|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761326|-73.963936|29296|aerialway|aerialway|Manhattan Community Board 8|Manhattan
40.761326|-73.93557|29297|highway|road|Ravenswood|Queens County
40.76133|-73.966499|29298|building|building|Midtown East|Manhattan
40.761333|-73.997772|29299|building|building|Hell's Kitchen|Manhattan
40.761333|-73.990456|29300|building|building|Hell's Kitchen|Manhattan
40.761333|-73.984222|29301|railway|railway|Manhattan Community Board 5|Manhattan
40.761333|-73.97805|29302|tourism|tourism|Manhattan Community Board 5|Manhattan
40.761333|-73.973869|29303|building|building|Midtown East|Manhattan
40.761337|-73.994095|29304|building|building|Hell's Kitchen|Manhattan
40.761337|-73.985283|29305|building|building|Hell's Kitchen|Manhattan
40.761337|-73.969139|29306|building|building|Midtown East|Manhattan
40.761337|-73.96405|29307|aerialway|aerialway|Manhattan Community Board 8|Manhattan
40.761337|-73.962547|29308|highway|road|Lenox Hill|Manhattan
40.761341|-73.997849|29309|place|place|Hell's Kitchen|Manhattan
40.761341|-73.997543|29310|building|building|Hell's Kitchen|Manhattan
40.761341|-73.997467|29311|building|building|Hell's Kitchen|Manhattan
40.761341|-73.991119|29312|building|building|Hell's Kitchen|Manhattan
